p_true,J,rep,obs,MOM,MLE,ABC-MCMC,ABC-MCMC_cilen,ABC-MCMC_ci_lo,ABC-MCMC_ci_hi,ABC-MCMC_acc,GPS-ABC,GPS-ABC_cilen,GPS-ABC_ci_lo,GPS-ABC_ci_hi,GPS-ABC_acc,DNN-ABC,DNN-ABC_cilen,DNN-ABC_ci_lo,DNN-ABC_ci_hi,DNN-ABC_acc
0.0001,50,19,0.01696727920408565,4.5833359542390983e-05,4.8448053221213814e-05,5.9378973494579876e-05,8.113265668442093e-05,2.286025691640837e-05,0.0001039929136008293,0.6343906510851419,5.8170271473590136e-05,8.886347263861899e-05,2.7377216207564e-05,0.00011624068884618299,0.7529215358931552,5.294879196615068e-05,8.689113228742994e-05,1.9771059908704128e-05,0.00010666219219613408,0.8080133555926544
0.0001,50,25,0.019404005487863096,4.8830307412983665e-05,5.165031134396552e-05,7.058961318946849e-05,0.00012387857629458392,1.749424385652702e-05,0.00014137282015111094,0.5642737896494157,6.846611611067873e-05,8.997352344640394e-05,3.2841068821383996e-05,0.00012281459226778793,0.7479131886477463,7.188261320569113e-05,7.96994910693497e-05,4.129228318377824e-05,0.00012099177425312794,0.7796327212020033
0.0001,50,0,0.014712238082588775,4.875612847127231e-05,5.1530214344505466e-05,4.14143158532712e-05,6.793716722484173e-05,1.4058576931702648e-05,8.199574415654439e-05,0.5792988313856428,4.0757901610778715e-05,5.237446966404368e-05,1.9345534395587123e-05,7.17200040596308e-05,0.7495826377295493,4.117855233737414e-05,7.139107458248809e-05,1.6581180804421588e-05,8.797225538690968e-05,0.8013355592654424
0.0001,50,6,0.018147237892403034,2.89575950296328e-05,3.0558366403777776e-05,5.352557012299044e-05,0.00010130258521991898,1.3797317869894569e-05,0.00011509990308981355,0.5876460767946577,6.427821577995586e-05,0.00011382169453847001,2.8368597761034437e-05,0.00014219029229950444,0.7662771285475793,6.778620192348716e-05,0.00010228836309912675,2.565198545996301e-05,0.00012794034855908977,0.7562604340567612
0.0001,50,27,0.015914040273245184,4.093056287679531e-05,4.3299523523283555e-05,5.082431409078254e-05,0.00010663192025289574,1.7805235510581567e-05,0.0001244371557634773,0.6093489148580968,4.682981688272083e-05,7.373496727319891e-05,2.1892281399603624e-05,9.562724867280254e-05,0.7312186978297162,4.807303015304825e-05,9.159593211529701e-05,2.0549792845128908e-05,0.00011214572496042591,0.7462437395659433
0.0001,50,26,0.018560640110414695,5.727922716319833e-05,6.053507850395721e-05,5.301981104819877e-05,0.00011418287283236397,1.0614312601239048e-05,0.00012479718543360302,0.5041736227045075,7.110955083706479e-05,9.606968704962542e-05,3.22415225185837e-05,0.00012831120956820913,0.7362270450751253,6.741517192318435e-05,0.00011126666212204124,2.3584757734892664e-05,0.0001348514198569339,0.7879799666110183
0.0001,50,24,0.014178153007774254,3.998536803467845e-05,4.227745213835186e-05,3.9294301460518624e-05,5.866052970422575e-05,1.4903151716364006e-05,7.356368142058975e-05,0.6093489148580968,5.03084123055276e-05,0.00010986210140851945,1.8350322955494662e-05,0.00012821242436401411,0.7111853088480802,4.4244988628594366e-05,8.76857554631492e-05,1.690614209901838e-05,0.00010459189756216758,0.7696160267111853
0.0001,50,28,0.02477349195838642,7.271637823919042e-05,7.686523242062084e-05,0.00011070390676853912,0.0001781266736399401,4.8410986343181046e-05,0.00022653765998312115,0.6160267111853088,0.00011103331208468347,0.00022418328919564663,5.1055284830612877e-05,0.0002752385740262595,0.7328881469115192,0.00010080005710815964,0.00018326200138270445,3.588910835527672e-05,0.00021915110973798118,0.7245409015025042
0.0001,50,18,0.011601659268885742,3.0499973213193865e-05,3.227422168413197e-05,2.6137279237492172e-05,4.5135976288008025e-05,1.2082511013427195e-05,5.721848730143522e-05,0.67779632721202,2.6947404239804402e-05,3.669916082540145e-05,1.2797107937877008e-05,4.949626876327845e-05,0.7829716193656093,2.696236909459651e-05,4.086158876156015e-05,1.1638466079267494e-05,5.250005484082764e-05,0.8297161936560935
0.0001,50,30,0.02985210306183894,0.00015235995067491848,0.00016115333548082406,0.00012877343730824587,0.00025298663277857495,3.236963091667915e-05,0.0002853562636952541,0.4941569282136895,0.0001825970839208677,0.0002268689322381264,9.357621538370473e-05,0.00032044514762183114,0.7362270450751253,0.00017330943179549665,0.00021949335692855612,8.21187347827924e-05,0.0003016120917113485,0.7529215358931552
0.0001,50,31,0.01908762882126033,4.0811388703099194e-05,4.310795386721411e-05,7.871196415355388e-05,0.00014822423912192598,2.565638394584911e-05,0.0001738806230677751,0.5676126878130217,7.024315388220556e-05,9.68059916741988e-05,3.591861340679904e-05,0.00013272460508099784,0.7328881469115192,7.103720332746465e-05,9.472250952580156e-05,3.374054410223648e-05,0.00012846305362803804,0.7779632721202003
0.0001,50,29,0.019912185666009226,4.8716394614900516e-05,5.144357768723957e-05,7.788317009423007e-05,0.00012541252894819144,2.4676598220032876e-05,0.0001500891271682243,0.5542570951585977,6.249103527058135e-05,9.560876606570823e-05,3.092379422534799e-05,0.00012653256029105623,0.7529215358931552,7.929151979788973e-05,0.00016258682664142503,3.137876149797116e-05,0.0001939655881393962,0.7345575959933222
0.0001,50,34,0.025612159467430583,7.194102022922699e-05,7.610464048354413e-05,0.00014496857045414064,0.0002389335911302545,6.860827652561087e-05,0.0003075418676558654,0.6160267111853088,0.00013405180274567833,0.00018729224728685983,5.9007152157495e-05,0.0002462993994443548,0.7429048414023373,0.00012048877998866827,0.00016044400744640733,5.5152222810708695e-05,0.00021559623025711603,0.7562604340567612
0.0001,50,38,0.031146868341434663,0.0004764346847279666,0.0005033658236547977,0.0001917083462393207,0.00021017712376622896,9.731240781878758e-05,0.00030748953158501655,0.6126878130217028,0.00017661222907135366,0.00023487433310174355,8.734729004783195e-05,0.0003222216231495755,0.7495826377295493,0.00018435141207849467,0.0002600151209738796,8.227461707265677e-05,0.0003422897380465364,0.7762938230383973
0.0001,50,32,0.024038105451329148,5.184503805388818e-05,5.4777977666963426e-05,0.00010507574244269774,0.00016583141656331367,3.9623615345435674e-05,0.00020545503190874936,0.6126878130217028,0.00012076831766000325,0.00016838497140840618,6.274832712726216e-05,0.00023113329853566834,0.7412353923205343,0.00011232695383631459,0.00016458189512636958,5.570852243938423e-05,0.0002202904175657538,0.7345575959933222
0.0001,50,37,0.018874779699403724,4.8322779168663565e-05,5.108951049803386e-05,6.399993369544997e-05,0.00011895931525991091,1.826955152467922e-05,0.00013722886678459013,0.5709515859766278,7.399848066378824e-05,0.00024375730278568944,2.713408600014579e-05,0.0002708913887858352,0.7378964941569283,7.095324524050372e-05,0.00011046653119998605,2.876916025657128e-05,0.00013923569145655733,0.7579298831385642
0.0001,50,35,0.023055883327638874,8.706140205771984e-05,9.19197189480706e-05,9.653342705924405e-05,0.00011729965834498938,4.446508496071434e-05,0.00016176474330570372,0.5692821368948247,0.00011080415868051276,0.00015666056583222405,5.137041934941233e-05,0.00020803098518163638,0.7562604340567612,9.908988806949263e-05,0.0001420814328870763,4.463258981074433e-05,0.0001867140226978206,0.7378964941569283
0.0001,50,33,0.015416060052717786,3.569411699433367e-05,3.7798136175389026e-05,4.840087620753533e-05,8.202862661064051e-05,1.9176126729080647e-05,0.00010120475333972116,0.6160267111853088,4.646376930835796e-05,7.724373828959429e-05,1.4378595884110491e-05,9.162233417370478e-05,0.6994991652754591,4.231467757120439e-05,6.118172480648997e-05,1.979484422584564e-05,8.09765690323356e-05,0.7529215358931552
0.0001,50,36,0.019515025713620616,4.8490824490932116e-05,5.1208455703100867e-05,5.5948964112748146e-05,0.00011269903475868664,1.2046905439261908e-05,0.00012474594019794855,0.46410684474123537,7.890336856292606e-05,0.00013039093349045025,3.601256497718632e-05,0.00016640349846763658,0.7312186978297162,6.934607079708993e-05,0.0001002878500795573,2.56642652036757e-05,0.000125952115283233,0.7729549248747913
0.0001,50,39,0.016644423014452823,2.9571086594792906e-05,3.127729025027254e-05,5.0555985149560215e-05,9.164433737419831e-05,1.1809150776497392e-05,0.0001034534881506957,0.5575959933222037,5.461974872084557e-05,9.1495615741043e-05,2.1129508651373114e-05,0.00011262512439241611,0.7729549248747913,6.232191181664529e-05,0.00013151102013050773,1.915374934445225e-05,0.00015066476947495997,0.7662771285475793
0.0001,100,0,0.02608581965625215,0.00021499216150716594,0.0002272843039931794,0.00012360626836635275,0.0001548933878598634,5.530922696374682e-05,0.0002102026148236102,0.5308848080133556,0.0001239007430912094,0.00012960130868768768,7.031882318549226e-05,0.00019992013187317996,0.6494156928213689,0.00011880240987145491,0.00014717514008697272,6.132981071114045e-05,0.00020850495079811316,0.67779632721202
0.0001,100,4,0.027051671222214798,0.00012468322779146668,0.00013163827040627094,0.00012886742556564608,0.00017318193974911607,5.70047935428978e-05,0.00023018673329201387,0.5709515859766278,0.00013380086144324034,0.0001403543825556118,7.009918424929926e-05,0.00021045356680491104,0.6277128547579299,0.00014600779225733832,0.00016209147396363058,7.655566773333218e-05,0.00023864714169696276,0.672787979966611
0.0001,100,8,0.0272218071951639,0.0001724302527405519,0.00018212644432451475,0.00013505826123953998,0.00015380338278236285,5.628827220020756e-05,0.0002100916549825704,0.5609348914858097,0.00013770473554340984,0.0001512745148311494,7.647953585484918e-05,0.00022775405068599857,0.6928213689482471,0.0001298532904559327,0.00013623536820875422,6.574414761034017e-05,0.00020197951581909439,0.659432387312187
0.0001,100,1,0.027103288773649523,9.848822839808591e-05,0.00010400424773308127,0.0001303498165373808,0.00016171665065108803,4.7390448232649584e-05,0.0002091070988837376,0.5308848080133556,0.00014205067159840185,0.00016968778776131255,8.059268557933903e-05,0.0002502804733406516,0.6510851419031719,0.00013841895675157113,0.00018421209016300069,5.931450832384412e-05,0.0002435265984868448,0.6427378964941569
0.0001,100,12,0.029454556437639196,0.00034693920434364367,0.0003671618673298215,0.0001742744584812232,0.0001699633959589979,0.00010040685305815223,0.00027037024901715014,0.5191986644407346,0.0001694470796963469,0.00016308988303170266,0.00010447606416932642,0.0002675659472010291,0.657762938230384,0.00016231148877245892,0.000176514765505934,9.141244033369852e-05,0.0002679272058396325,0.66110183639399
0.0001,100,9,0.028989255720432414,7.167402990898575e-05,7.569575206354811e-05,0.00014818055473459683,0.00017826253822499972,6.636014202858726e-05,0.00024462268025358697,0.5692821368948247,0.00015585830868362064,0.00018864854545426867,8.71352155401235e-05,0.00027578376099439216,0.6811352253756261,0.00015339672411373895,0.00016403270163585057,8.27510432016601e-05,0.00024678374483751066,0.6427378964941569
0.0001,100,3,0.021222583289047362,0.00010808977730691893,0.00011428472853835957,9.101366770990763e-05,0.0001172313548142499,3.895723628891861e-05,0.0001561885911031685,0.5075125208681135,8.57361297714731e-05,0.00010062236272280031,4.564707686291463e-05,0.00014626943958571495,0.654424040066778,8.68182980020735e-05,8.540092206435427e-05,4.77006297026135e-05,0.00013310155176696778,0.674457429048414
0.0001,100,6,0.021595519871132125,5.514628680552969e-05,5.8312880865762296e-05,9.643795224945e-05,9.157936866537172e-05,5.6097540655461165e-05,0.0001476769093208329,0.5759599332220368,8.802007967351692e-05,0.0001095351529227123,4.9915563961507145e-05,0.00015945071688421944,0.666110183639399,8.799489602982018e-05,7.722600009346322e-05,5.149785151878473e-05,0.00012872385161224795,0.674457429048414
0.0001,100,11,0.020889601891665454,6.41258336532835e-05,6.775506383499936e-05,8.221425874491454e-05,0.00010532916321929011,4.410788827404661e-05,0.00014943705149333673,0.5525876460767947,8.201000324339505e-05,9.08100117269434e-05,4.530971489709599e-05,0.0001361197266240394,0.6928213689482471,8.729841179924363e-05,0.0001013665340708427,4.8349475801467427e-05,0.00014971600987231012,0.6894824707846411
0.0001,100,2,0.02200073860556976,6.929156816326554e-05,7.327454863387584e-05,8.885667454164696e-05,0.00012538685545333936,3.266481603393294e-05,0.0001580516714872723,0.49081803005008345,0.0001046891559944694,0.00016548255259062977,5.3065142920273754e-05,0.00021854769551090354,0.664440734557596,9.067155914614483e-05,8.729514520509893e-05,4.956836600493062e-05,0.00013686351121002956,0.7228714524207012
0.0001,100,10,0.021385802408860895,7.718882982327147e-05,8.15905784042919e-05,8.97500016631915e-05,9.463876910162426e-05,4.610467301363827e-05,0.00014074344211526254,0.5091819699499165,8.980164698005769e-05,0.0001083351916067512,5.021421530692204e-05,0.00015854940691367324,0.6293823038397329,8.390287933180316e-05,0.00010761265667800932,3.9239404231829774e-05,0.0001468520609098391,0.669449081803005
0.0001,100,7,0.023185256261668407,9.036820492852593e-05,9.542145764283841e-05,9.555076214125431e-05,0.0001634090930315523,1.542698677059272e-05,0.00017883607980214502,0.4941569282136895,0.00010118067842344962,0.00011431284752444999,5.4361847220828984e-05,0.00016867469474527897,0.7111853088480802,0.00010568536990569223,0.00011245076104907456,5.995920027604899e-05,0.00017240996132512356,0.671118530884808
0.0001,100,14,0.02131277826107599,9.467091019293994e-05,0.00010003128224461499,8.744390679204912e-05,0.00012093911082564018,3.631028864225742e-05,0.0001572493994678976,0.5175292153589316,8.744008309563799e-05,0.00010333505709089329,4.8484338748713655e-05,0.00015181939583960695,0.6878130217028381,8.246381586179112e-05,0.00010545645299238477,3.6253677232606955e-05,0.00014171013022499173,0.6961602671118531
0.0001,100,21,0.030658232639284678,0.0002793522757331135,0.00029541745473112235,0.00017907272345036383,0.00022402682944811373,8.174891777217028e-05,0.000305775747220284,0.5575959933222037,0.00017122525381633118,0.0001788631970729132,9.908052129701546e-05,0.00027794371836992865,0.6293823038397329,0.00017364706202891716,0.000165908315819473,0.00010001267093763349,0.0002659209867571065,0.6143572621035058
0.001,10,0,0.041174193690648384,0.00023433226604413493,0.00025104866393548724,0.0003127555737895365,0.0009208898316003643,3.680153858781014e-05,0.0009576913701881745,0.6160267111853088,0.00028548706743444845,0.0006561080103594792,6.307641477355696e-05,0.0007191844251330362,0.9098497495826378,0.0004097172284054655,0.0022617760811870576,3.663805748346741e-05,0.002298414138670525,0.8180300500834724
0.001,10,1,0.07917230862519377,0.0009398121410429394,0.0010037352129094253,0.0010152863873322479,0.0032921190679009163,0.00010394468369804399,0.00339606375159896,0.6110183639398998,0.0008090163431802019,0.0026285723112044242,0.0001706299865349245,0.0027992022977393486,0.8647746243739566,0.0009731291413370606,0.0021211956401786564,0.00022334499471901738,0.002344540634897674,0.8447412353923205
0.0001,100,5,0.019255042083160836,6.020927534117204e-05,6.361910046785034e-05,7.871703306508803e-05,9.559585866401692e-05,3.288627339100551e-05,0.00012848213205502243,0.5358931552587646,7.757246825686755e-05,0.00017304962651223558,3.673601221719233e-05,0.00020978563872942792,0.656093489148581,6.980027356182421e-05,8.48101968735266e-05,2.8909438801218018e-05,0.00011371963567474463,0.664440734557596
0.001,10,2,0.0792338316429889,0.0006709580849132979,0.0007204167647385278,0.0009536196345268849,0.0039028065207527348,0.00014866302708307615,0.004051469547835811,0.5926544240400667,0.0013382812016212611,0.003997562747212966,0.0002607684464745096,0.0042583311936874755,0.8514190317195326,0.0016375409035222686,0.004484359929591493,0.0005700468154829324,0.005054406745074425,0.8213689482470785
0.001,10,3,0.11291309431366833,0.000860387969229659,0.0009205514172450448,0.001833886165278519,0.006682894815884123,0.00037246817935474247,0.007055362995238866,0.6193656093489148,0.0013413163198965948,0.0027923104378977676,0.00029143723384646457,0.0030837476717442323,0.8848080133555927,0.002353015725491694,0.004658895642071368,0.0005448193081600078,0.005203714950231376,0.8330550918196995
0.0001,100,15,0.01931283524144167,3.9553186351848346e-05,4.17921624406056e-05,7.3830417592394e-05,0.00010203661783483051,2.9820664414593444e-05,0.00013185728224942396,0.5442404006677797,6.887792114152231e-05,7.202930805040152e-05,4.024020537811214e-05,0.00011226951342851366,0.654424040066778,7.237102752882399e-05,0.00010505634155588755,3.47488196197566e-05,0.00013980516117564415,0.669449081803005
0.0001,100,23,0.025513961666993473,0.00012122446231405126,0.00012818267796743134,0.0001236967006370584,0.00013878434976586756,6.386279142825166e-05,0.00020264714119411922,0.5726210350584308,0.00012799303625345902,0.00013371833570255008,7.476659661320138e-05,0.00020848493231575147,0.6460767946577629,0.00012202718781300083,0.00015612741121931217,6.429890775764687e-05,0.00022042631897695904,0.6811352253756261
0.0001,100,17,0.021545254675820892,4.9218239854986745e-05,5.2037467314131595e-05,8.776358381184908e-05,9.297367389855785e-05,4.066914306722126e-05,0.0001336428169657791,0.5492487479131887,9.480878733500414e-05,0.0001172135709522134,4.9795950206571385e-05,0.00016700952115878477,0.66110183639399,9.89613328632943e-05,0.00013243701591581563,5.176568544383562e-05,0.00018420270135965125,0.6527545909849749
0.0001,100,18,0.022744344482698034,6.734583573431152e-05,7.114921584870358e-05,0.00010238282672149669,0.00015331127305425965,4.926416591227767e-05,0.0002025754389665373,0.5075125208681135,0.00010717422620269696,0.00012422687267328619,6.063919194374097e-05,0.00018486606461702717,0.6360601001669449,9.691709626010536e-05,9.863401954569231e-05,5.468102928596218e-05,0.0001533150488316545,0.676126878130217
0.001,10,5,0.09793188842931952,0.0008702188109607767,0.0009408571412095584,0.0017842351110416554,0.0054519585147774306,0.0003688154778558058,0.0058207739926332365,0.6176961602671118,0.001337054752804115,0.0031141349157678792,0.00022644774518144588,0.003340582660949325,0.8547579298831386,0.0015444559110311526,0.004418699711584928,0.0003269908535843999,0.004745690565169328,0.8580968280467446
0.001,10,4,0.050022871111018705,0.0007621333576632305,0.0008235481740340545,0.0003250003670964645,0.0012293461165019848,2.6051134209264838e-05,0.0012553972507112496,0.5893155258764607,0.0004812287801822595,0.0018148352854382747,7.271058373109612e-05,0.0018875458691693708,0.8697829716193656,0.0004189364460558866,0.0010073618532171718,6.793932109378404e-05,0.001075301174310956,0.8714524207011686
0.001,10,6,0.10329703445986813,0.0008541746961172048,0.0009158043560916042,0.0016272806196206261,0.004755298967750855,0.0002556001230709751,0.00501089909082183,0.6227045075125208,0.00155411821595379,0.005147220019522573,0.0002653642125788606,0.005412584232101433,0.8464106844741235,0.002200852394612316,0.0046979195229441394,0.0004810615325163187,0.005178981055460458,0.8247078464106845
0.0001,100,16,0.020419755343261854,5.358143260014714e-05,5.660690799081618e-05,7.859141575428796e-05,9.490118650785632e-05,2.8799908551116746e-05,0.00012370109505897308,0.5475792988313857,7.854445047104337e-05,9.433429211752907e-05,3.7603809608419326e-05,0.0001319381017259484,0.676126878130217,8.697721703614789e-05,9.270463392994411e-05,4.7357116619926675e-05,0.0001400617505498708,0.671118530884808
0.001,10,8,0.05717964249111633,0.00044887300519341755,0.00048403057673231396,0.0004520616429554804,0.0019089042000099026,5.6216186799803956e-05,0.0019651203868097065,0.5325542570951586,0.00044976961104552156,0.0011559601283240497,9.471225121728307e-05,0.0012506723795413328,0.8848080133555927,0.0004223009330061526,0.0010750009128261693,8.862504471113613e-05,0.0011636259575373055,0.8731218697829716
0.001,10,7,0.10118988955126892,0.001961551355514679,0.002106753917531808,0.0012697357810335448,0.0037557195987718683,7.411455933635734e-05,0.0038298341581082256,0.5759599332220368,0.0010866875671616436,0.004136590515774657,0.00019847065310817194,0.004335061168882829,0.8898163606010017,0.0010986925277812903,0.0031087785493538215,0.00033423891796636074,0.003443017467320182,0.8480801335559266
0.001,10,9,0.0866930449540665,0.0013001701674167365,0.0014011414894198235,0.0009036247167133814,0.0020887678915801123,0.00019781151724949104,0.0022865794088296034,0.5776293823038398,0.0011464116840410432,0.003734488639892265,0.00022265807986236776,0.0039571467197546326,0.8864774624373957,0.001263245604946215,0.002477267919393299,0.00036836160816476236,0.002845629527558061,0.8397328881469115
0.001,10,11,0.10563825014919041,0.0040307628987135136,0.004331114338447929,0.0025577439737542156,0.009445829946562992,0.0003506841643821888,0.009796514110945181,0.6410684474123539,0.004339408462716108,0.020543470585550647,0.00017860830078438185,0.020722078886335028,0.8580968280467446,0.001791292104366104,0.0048922938780280026,0.00034080770906078637,0.005233101587088789,0.8180300500834724
0.001,10,12,0.08201876283601059,0.0008673911663516498,0.0009262792235164094,0.001242573561900824,0.0030205920037087706,0.00041132355047314396,0.0034319155541819146,0.6243739565943238,0.0010610586817999081,0.0020573923170661224,0.00029989589668783976,0.002357288213753962,0.8731218697829716,0.0013905675732982772,0.0031454515001816995,0.00044700479187382056,0.00359245629205552,0.8631051752921536
0.001,10,15,0.07918447916718516,0.0010297834336301381,0.0011016043317703859,0.0011437542577396468,0.003807966139821104,0.00029568333554661077,0.004103649475367715,0.5676126878130217,0.0017972580713739397,0.008101014755239635,0.000122776654219944,0.008223791409459578,0.8397328881469115,0.0010501626184721302,0.0025499600519886703,0.00016341115295926133,0.0027133712049479315,0.8330550918196995
0.001,10,14,0.0802102999915548,0.0009196821826804591,0.0009851355878792622,0.001157435206787863,0.0031866537408806444,0.0002617356798764967,0.003448389420757141,0.662771285475793,0.0007943273580060966,0.001592246883935987,0.00018951315123639118,0.001781760035172378,0.8914858096828047,0.0012934211675784543,0.00224779172906825,0.00037383672855590284,0.002621628457624153,0.8397328881469115
0.001,10,16,0.07101083601064215,0.0005024466171180131,0.0005403476803278759,0.0004704092844741779,0.001862929921475834,3.701602045972542e-05,0.0018999459419355594,0.5525876460767947,0.0010729981897118581,0.0027676961112132283,0.00017946425136883073,0.002947160362582059,0.8631051752921536,0.000715328108562859,0.0029180203615763664,3.2866400766873016e-05,0.0029508867623432395,0.8480801335559266
0.0001,100,22,0.02215327616921723,5.3723171827613214e-05,5.677687832490754e-05,9.750245042647305e-05,9.383995484471352e-05,5.4968302863526135e-05,0.00014880825770823965,0.5592654424040067,8.878815185006253e-05,8.336771477515553e-05,5.337323898664127e-05,0.0001367409537617968,0.679465776293823,9.821837318261364e-05,0.00010170048317442338,5.442607295681068e-05,0.00015612655613123406,0.6477462437395659
0.0001,100,13,0.01814304023520149,5.008135970552274e-05,5.290091204245758e-05,6.280175699151045e-05,5.8877818961328764e-05,3.7492381832622486e-05,9.637020079395125e-05,0.5292153589315526,6.656121436818907e-05,7.14895049768606e-05,3.951236954375395e-05,0.00011100187452061455,0.67779632721202,6.45641768435001e-05,8.745587713613646e-05,3.430023775592905e-05,0.00012175611489206552,0.6844741235392321
0.0001,100,19,0.0203302802559334,7.822099469689814e-05,8.261221330893707e-05,7.351158622453577e-05,8.936025112085738e-05,2.803607221116614e-05,0.00011739632333202352,0.5492487479131887,8.335762229959554e-05,9.380248966167669e-05,4.771008191499999e-05,0.0001415125715766767,0.66110183639399,8.144728269072099e-05,0.00010307294060220908,3.960448207943452e-05,0.0001426774226816436,0.666110183639399
0.001,10,13,0.06682419334524388,0.000520436545141556,0.0005569429690853274,0.00025440130235523326,0.0013571511482421447,1.540963653473474e-05,0.0013725607847768794,0.4524207011686144,0.0007552028114419925,0.0037235793837757333,9.758170714626423e-05,0.0038211610909219974,0.8397328881469115,0.0006517213904892994,0.0017427515788273657,9.793665715200869e-05,0.0018406882359793743,0.8564273789649416
0.001,10,17,0.06645104662217498,0.00034495187266891936,0.0003701576779328958,0.00018431093391890158,0.0005921333875689179,2.0920642621337016e-05,0.000613054030190255,0.4607679465776294,0.0006002861857807189,0.0020026545848148137,0.0001303251907391425,0.0021329797755539563,0.8898163606010017,0.0007028983342435801,0.002002388419439403,0.00011442292845758625,0.002116811347896989,0.8497495826377296
0.001,10,21,0.05861694180088646,0.0004161238664154854,0.00044481189956994445,0.0006458786583000094,0.0025950036431333554,3.818608836831608e-05,0.0026331897315016715,0.5926544240400667,0.0003338052776177479,0.0009019070375650101,5.332132178820982e-05,0.00095522835935322,0.8714524207011686,0.0007206164471342594,0.0017983310669301147,7.938053487305863e-05,0.0018777116018031733,0.8647746243739566
0.001,10,22,0.11017518390760302,0.001063673021394984,0.0011370500306375725,0.0019262111685654176,0.00487804261307502,0.0003403048764437921,0.0052183474895188126,0.654424040066778,0.0014988652084076577,0.00453117860934667,0.00021066097792252163,0.004741839587269191,0.8864774624373957,0.001704544972787731,0.005225249452569225,0.00023892838841918626,0.005464177840988411,0.8297161936560935
0.001,10,18,0.02667887398689798,0.0001937574063997638,0.00020844539911456432,0.0001355743817042503,0.00041494564453388574,2.3791280374173148e-05,0.0004387369249080589,0.664440734557596,0.0001942707049320132,0.0009747048618201235,2.745720168605433e-05,0.0010021620635061778,0.8731218697829716,0.00011745621932259247,0.000365773035282746,2.19059760821351e-05,0.00038767901136488114,0.8914858096828047
0.001,10,10,0.02673216501655105,0.00013982443005416956,0.00015243787824706674,7.138349582950586e-05,0.00035393782423213775,1.1676928364899429e-05,0.00036561475259703715,0.5025041736227045,0.00014139590928944953,0.0004441896944791571,2.5126748360196467e-05,0.00046931644283935357,0.8814691151919867,0.00013703213171141758,0.00043186915484649325,2.0930105755127553e-05,0.0004527992606016208,0.8631051752921536
0.001,10,19,0.05412847838559924,0.00032465632822292756,0.0003483544908970633,0.00039260399338638785,0.0014237241230853996,2.4760680210744735e-05,0.0014484848032961443,0.5025041736227045,0.0004897778936965662,0.0017411823614708788,6.987311365323943e-05,0.0018110554751241182,0.8647746243739566,0.0004633598169203138,0.0010420475719079237,6.845009874941888e-05,0.0011104976706573426,0.8447412353923205
0.001,10,24,0.12204976274852612,0.006850359489388225,0.007351867408622454,0.0019414534575280462,0.005350300956148517,0.0002808969965113614,0.005631197952659878,0.5108514190317195,0.003101494759941522,0.012916793196031251,0.0004990458053748575,0.013415839001406108,0.8814691151919867,0.0027500037216858187,0.0049937086387941716,0.0007984477638563863,0.0057921564026505576,0.8297161936560935
0.001,10,25,0.1270162832700708,0.0014435387169547398,0.0015548435534878777,0.0014750040120969144,0.004252775370554634,0.00024124333772592568,0.00449401870828056,0.5776293823038398,0.002231374913053892,0.006023786103432811,0.0006509449511338697,0.00667473105456668,0.8848080133555927,0.0026144366414871775,0.005640199765081537,0.0006530127628652589,0.006293212527946796,0.8313856427378965
0.001,10,27,0.07817094165472596,0.0009565889009540696,0.001026533202154612,0.0009461546263952459,0.0028847568621226494,0.00016619881709174512,0.0030509556792143945,0.6227045075125208,0.0009611521182879656,0.002479048591902954,0.00020454843073447669,0.002683597022637431,0.8831385642737897,0.0007555491055848385,0.0016214297848828694,0.00010452108103050576,0.0017259508659133753,0.8697829716193656
0.001,10,20,0.045049157867862025,0.0003295458453321798,0.0003532614235705803,0.0001572875289096257,0.000578913926312057,3.341325639666752e-05,0.0006123271827087245,0.4323873121869783,0.00038520268345332834,0.0009597748965290138,0.00010000897869813293,0.0010597838752271467,0.8697829716193656,0.0003338228112837493,0.000859948622443785,7.645559585497323e-05,0.0009364042182987582,0.8664440734557596
0.001,10,29,0.09824617031866216,0.0026878426218737705,0.0028858793976843174,0.001971638602803202,0.009000325280022278,0.00016289119633494756,0.009163216476357226,0.6460767946577629,0.001047408027165122,0.002569775896815708,0.00026278503840069546,0.0028325609352164035,0.8747913188647746,0.0015171473197641155,0.00314473599073423,0.00036983968911957055,0.0035145756798538007,0.8747913188647746
0.0001,100,24,0.020794536467134535,0.0001280901934291867,0.0001355299419204145,8.209221226552864e-05,9.495886937607593e-05,4.319168356178136e-05,0.00013815055293785728,0.5258764607679466,8.37139459343902e-05,9.307962674894984e-05,5.1256278370734834e-05,0.00014433590511968468,0.6894824707846411,8.647026289360623e-05,9.638869002610612e-05,4.5931479260470046e-05,0.00014232016928657616,0.679465776293823
0.001,10,26,0.04212094632834379,0.0007904166958048742,0.0008512874395988638,0.00023386881354157165,0.0004813296324942833,2.7527449459496452e-05,0.0005088570819537797,0.667779632721202,0.00023377397022525083,0.0007772972881512979,2.1255484122435044e-05,0.0007985527722737329,0.8747913188647746,0.00027580167842345294,0.000567117543744457,4.946655064854234e-05,0.0006165840943929994,0.8697829716193656
