p_true,a,delta,J,rep,obs,MOM,MLE,ABC-MCMC,ABC-MCMC_cilen,ABC-MCMC_cilo,ABC-MCMC_cihi,ABC-MCMC_acc,GPS-ABC,GPS-ABC_cilen,GPS-ABC_cilo,GPS-ABC_cihi,GPS-ABC_acc,DNN-ABC,DNN-ABC_cilen,DNN-ABC_cilo,DNN-ABC_cihi,DNN-ABC_acc
0.001,1.0,0.5,50,3,0.047892706366871346,0.0003112244578265533,0.0003348552947095314,0.0008765584276356736,0.0008857338719293986,0.0004323765339524455,0.0013181104058818441,0.4724540901502504,0.0008980877895239601,0.0023936073733615217,0.0002520411407245718,0.0026456485140860936,0.8080133555926544,0.0009895357123541307,0.0007769139696441037,0.0006439519997405677,0.0014208659693846714,0.48914858096828046
0.001,1.0,0.5,50,12,0.055975769358375116,0.0003897498739745542,0.0004182437593674324,0.0013386137985421556,0.0014141075406573591,0.0007592739379163068,0.0021733814785736658,0.48080133555926546,0.001196076766692727,0.0022489515754470675,0.00038051867037298595,0.0026294702458200536,0.7996661101836394,0.0013263128000064036,0.0009307454759366346,0.0008937318879434503,0.0018244773638800848,0.4691151919866444
0.001,1.0,0.5,50,11,0.0504866236757868,0.00025158654419771276,0.00027063867181356953,0.001086660219579206,0.001032348949271672,0.0006513331070457182,0.0016836820563173901,0.5041736227045075,0.0010874562975387273,0.002455099214423619,0.00030428384396500896,0.002759383058388628,0.8263772954924875,0.0010323447290656459,0.0007642910985856516,0.0007218949557955246,0.0014861860543811762,0.5058430717863105
0.001,1.0,0.5,50,6,0.04412076354694532,0.0002836252635156633,0.00030479447097899663,0.0008213001714853902,0.000824733832146596,0.00042642476491358707,0.001251158597060183,0.5325542570951586,0.0005874138465238145,0.0012812587229021723,0.00021105095331935974,0.0014923096762215322,0.8030050083472454,0.0008114844439773718,0.0004787205036954265,0.0006102309266716149,0.0010889514303670414,0.5125208681135225
0.001,1.0,0.5,50,9,0.04463805139824698,0.0002488723262771275,0.0002672237364259376,0.0008880879775764893,0.0007883248259419884,0.0005339247322842763,0.0013222495582262646,0.48747913188647746,0.0007072897444663241,0.0016783193257324952,0.00017829535085699737,0.0018566146765894925,0.8130217028380634,0.0008717155631764156,0.0005603831570135975,0.0005964110565471667,0.0011567942135607642,0.5242070116861436
0.001,1.0,1.0,50,30,0.04459119645892794,0.00040603438567082817,0.0004371118132135328,0.0003620072367081306,0.0004666224493856644,0.00018421049798102057,0.0006508329473666849,0.5676126878130217,0.00031590354736039087,0.0005780412339166001,0.00011861724231944251,0.0006966584762360426,0.8347245409015025,0.00034648536958447565,0.0003556975783380043,0.00018124472737069905,0.0005369423057087034,0.6460767946577629
0.001,1.0,0.5,50,7,0.03800966939714981,0.00018563395940957017,0.00019957205245244315,0.0006447445542984681,0.0005493031399507483,0.0004352970975829842,0.0009846002375337325,0.4691151919866444,0.00047570535804960433,0.0009111221964558737,0.00014810913059781368,0.0010592313270536874,0.7846410684474123,0.0006158250722554504,0.00044590833991293066,0.00041713449512948927,0.0008630428350424199,0.5358931552587646
0.001,1.0,0.5,50,10,0.04320576017883769,0.00021338261238856848,0.0002293455013578733,0.0008626926732114489,0.0009840033848728014,0.0005243712056959701,0.0015083745905687714,0.4991652754590985,0.0006450451097738853,0.0014176041120362985,0.00018608809542189776,0.0016036922074581963,0.7979966611018364,0.0007976660999145467,0.000518366352255246,0.0005684754384740401,0.0010868417907292862,0.5225375626043406
0.001,1.0,0.5,50,13,0.04240622931725965,0.0001835715830895701,0.0001969153078715674,0.0007769443771289741,0.0009282889797124691,0.000404689523349507,0.001332978503061976,0.5141903171953256,0.0008324631510539359,0.001603904299023031,0.0002452610504795478,0.0018491653495025786,0.7946577629382304,0.0007507403780567649,0.0004486690449811401,0.0005293412038854247,0.0009780102488665648,0.48914858096828046
0.001,1.0,0.5,50,23,0.049446402613299564,0.00034522726243552126,0.0003719017067296525,0.001031661290479738,0.0012982369257446163,0.0003204265943717812,0.0016186635201163974,0.5158597662771286,0.0009145853298326245,0.002444527091118838,0.0002682763192201135,0.0027128034103389514,0.7946577629382304,0.0010096202940131512,0.0006192497209609772,0.0007446992999411695,0.0013639490209021467,0.5225375626043406
0.001,1.0,0.5,50,14,0.04518877428840851,0.0002277075121763228,0.0002442360319201597,0.0008831147124391369,0.0007952846337173724,0.0005422353359314131,0.0013375199696487854,0.4974958263772955,0.0008710384591120639,0.0019404349374028177,0.00030193515428892075,0.0022423700916917384,0.8213689482470785,0.0008597407915806372,0.0006099154023824585,0.0006187815469948308,0.0012286969493772893,0.5191986644407346
0.001,1.0,0.5,50,15,0.047962076526531484,0.0002532676599346084,0.00027214925231107564,0.001010969358195722,0.0011574886464116598,0.0005647087295323479,0.0017221973759440077,0.35058430717863104,0.0010327943713682674,0.0025619480761441852,0.0002666471025201453,0.0028285951786643304,0.7946577629382304,0.0009546271711021147,0.0006798323167506255,0.0006828590875563633,0.0013626914043069888,0.5242070116861436
0.001,1.0,0.5,50,17,0.05109964320939577,0.0003336983309274455,0.0003578394222880582,0.0010947283498337185,0.0008763155595643252,0.0006561727578855433,0.0015324883174498685,0.49081803005008345,0.0010662618838526686,0.001976953033335733,0.0003677939985742188,0.002344747031909952,0.8247078464106845,0.001065630831713977,0.0006413202731813438,0.0007889815900332991,0.001430301863214643,0.4307178631051753
0.001,1.0,0.5,50,20,0.044315260491378246,0.00022561353879629875,0.000242486606923793,0.0008908562539406122,0.0014420866358797607,0.000498400587868903,0.0019404872237486638,0.4991652754590985,0.000777357716139103,0.001898851878461719,0.00022973121573767176,0.0021285830941993908,0.8146911519198664,0.0008383266786367938,0.0005440116249924467,0.0005782918070917429,0.0011223034320841897,0.5325542570951586
0.001,1.0,0.5,50,18,0.05210855216938603,0.0002330207600951817,0.0002500582742962159,0.0011195079897799959,0.001112142793267182,0.0006834276399364999,0.001795570433203682,0.4607679465776294,0.001145579889673838,0.002338284686609333,0.000313283731659603,0.002651568418268936,0.8330550918196995,0.0011625272909737648,0.0008189459936293798,0.0008335975830925264,0.0016525435767219061,0.5058430717863105
0.001,1.0,0.5,50,16,0.044793022313971455,0.0002162907975720718,0.00023221863152447867,0.0007933527933270823,0.0009581725876146429,0.00030672011042688955,0.0012648926980415324,0.4557595993322204,0.0007416771833915943,0.0013406791343563743,0.00025413048336016085,0.0015948096177165352,0.8063439065108514,0.0008281886418511007,0.0005888436390204099,0.0005770533334481332,0.001165896972468543,0.4974958263772955
0.001,1.0,0.5,50,19,0.045990611779979894,0.0002603188640961096,0.0002799467902367453,0.0009344714233890092,0.000878080867673111,0.000530287194834586,0.001408368062507697,0.4757929883138564,0.0007871203926725311,0.0014501951352228267,0.00026493332003895407,0.0017151284552617808,0.8080133555926544,0.0008780305899719741,0.0005637824506863982,0.0006786427044874763,0.0012424251551738745,0.48247078464106846
0.001,1.0,0.5,50,22,0.0452942741846139,0.0002773425049804046,0.00029825547465951995,0.0008729172872363034,0.0009372683624106233,0.0003311153075526951,0.0012683836699633184,0.46410684474123537,0.0007668559311555183,0.0013148800822317458,0.0003115970466316273,0.0016264771288633732,0.7879799666110183,0.0008640790160258516,0.0005781943740163275,0.0006200165345228928,0.0011982109085392203,0.48580968280467446
0.001,1.0,0.5,50,31,0.06024907554549258,0.0002911958958748406,0.0003126739144255517,0.0014786268735470826,0.0013944216000544409,0.0008567948402339024,0.0022512164402883434,0.44407345575959933,0.0012130786859527248,0.0025895507226841776,0.0003760748738374985,0.002965625596521676,0.7762938230383973,0.0014649915037285757,0.0010175825179044376,0.0009695529024632928,0.0019871354203677303,0.4991652754590985
0.001,1.0,0.5,50,21,0.04047704295208785,0.00022063510192027458,0.0002367263238984445,0.0007110732486067923,0.0006204155625549174,0.00043345061340256647,0.001053866175957484,0.4991652754590985,0.0005855018143193722,0.0011955015625178215,0.0002033092372312794,0.0013988107997491008,0.7896494156928213,0.0006991590296229482,0.0004614734573853432,0.0004777073363048143,0.0009391807936901575,0.5041736227045075
0.001,1.0,0.5,50,25,0.043864987985828365,0.00024901628209617055,0.0002677472868640304,0.0007604682723527897,0.0008113222382379263,0.00039211803326792303,0.0012034402715058493,0.46410684474123537,0.000916685633989639,0.0025495046460936267,0.0002407698927409944,0.002790274538834621,0.7963272120200334,0.0007957968856094038,0.0005773699385000374,0.0005078801264246656,0.001085250064924703,0.5108514190317195
0.001,1.0,0.5,50,24,0.04037458169549489,0.00026562062065871306,0.00028620266633862246,0.000713487718733859,0.0008098398467840538,0.00034273985432794487,0.0011525797011119987,0.5308848080133556,0.000593788511805313,0.0008835110975624859,0.00023053722940143953,0.0011140483269639254,0.8096828046744574,0.0007120395114133592,0.0005096618595967001,0.00048249984526553536,0.0009921617048622355,0.5191986644407346
0.001,1.0,0.5,50,27,0.04955091125463928,0.0002583441878605819,0.00027695091322841827,0.0010831479505800567,0.0009153241728894943,0.0006871194811756765,0.0016024436540651708,0.4791318864774624,0.000763310249929102,0.0016533240740025364,0.00023378206479075333,0.0018871061387932897,0.7896494156928213,0.000999014485167877,0.000560883316083589,0.0007201620733620835,0.0012810453894456725,0.4974958263772955
0.001,1.5,1.5,50,12,0.16063464108335368,0.010114897689791347,0.010862576134149503,0.0017520029601786485,0.002514965892118755,0.0005562191629940297,0.0030711850551127843,0.6143572621035058,0.0021413245833302825,0.006928824235841057,0.00035783385117001067,0.007286658087011067,0.8230383973288815,0.0019122024345273668,0.0019158637487892475,0.001119635041424896,0.0030354987902141434,0.6143572621035058
0.001,1.0,0.5,50,26,0.03974798349026849,0.00022053555240031386,0.00023667647313730436,0.0007106826782523919,0.0008907874372037384,0.00039240296822830426,0.0012831904054320426,0.5208681135225376,0.000571693785946969,0.001207993686716465,0.00019542325574224746,0.0014034169424587124,0.7595993322203672,0.0006728799557832769,0.00043626040370149796,0.00050586923742092,0.000942129641122418,0.4991652754590985
0.001,1.0,0.5,50,28,0.05071806070266958,0.00028969605071316185,0.0003118508778361343,0.0010508642404469728,0.0008438237676348131,0.0006672825398597453,0.0015111063074945584,0.4741235392320534,0.0008996930737714225,0.0019168776763027965,0.00023931117004518507,0.0021561888463479816,0.8096828046744574,0.0010701775100153096,0.0007705065502221113,0.0007619514399716533,0.0015324579901937645,0.4507512520868113
0.001,1.0,0.5,50,30,0.049626780149786984,0.00024769623595166657,0.00026570561273302055,0.0010476466444718812,0.0010288250872213713,0.0005446959538232343,0.0015735210410446057,0.4974958263772955,0.0008536102137918016,0.0012930481428862013,0.00037064223029588893,0.0016636903731820903,0.8063439065108514,0.0010337511613498977,0.0006001472040107373,0.0007629510184700563,0.0013630982224807936,0.5058430717863105
0.001,1.0,0.5,50,29,0.04847789559315772,0.0003090466183383045,0.00033226422093770273,0.0010172265292044355,0.0009760409119522766,0.0005378964536001374,0.001513937365552414,0.5208681135225376,0.0006372465206103076,0.0011183064912347238,0.00027143432755229483,0.0013897408187870186,0.8280467445742905,0.0009414748770867587,0.0006452565322950249,0.0006661187949677632,0.001311375327262788,0.5125208681135225
0.001,1.5,1.5,50,3,0.14617452858104593,0.008915827635215201,0.009585052428264325,0.001380629732228268,0.00255923057135921,0.00027496467007462165,0.0028341952414338316,0.5726210350584308,0.0013457332637730637,0.002660910745615085,0.00040821580533482294,0.0030691265509499082,0.8230383973288815,0.0015983691212130334,0.0016812410169948326,0.0008820145173987377,0.00256325553439357,0.676126878130217
0.001,1.5,1.5,50,1,0.12743168760530976,0.021614513057744866,0.02315564291866369,0.0009503133076507379,0.0017393147133345276,0.00017665483950435155,0.001915969552838879,0.5275459098497496,0.0011467078463253074,0.0032769479371919084,0.00037765711509179806,0.0036546050522837065,0.8397328881469115,0.0012404561408167667,0.0015869024893447132,0.000624514152770072,0.0022114166421147853,0.666110183639399
0.001,1.5,1.5,50,8,0.13631708346219398,0.0041531152791765,0.004464024927700982,0.0012397118690528125,0.0018631811425544721,0.0004619008551034114,0.0023250819976578835,0.6076794657762938,0.0016575701134965057,0.006493638505039977,0.0002748173192350531,0.006768455824275031,0.8363939899833055,0.0012871905358718366,0.001468220874564398,0.0005822382093104921,0.0020504590838748902,0.6327212020033389
0.001,1.5,1.5,50,6,0.12770629410329526,0.0033900693585134922,0.003638524482710083,0.0012118738822433093,0.002262994008726102,0.0003423112154412413,0.002605305224167343,0.6126878130217028,0.0015875843230226002,0.0059381184704109585,0.0004599747178796301,0.0063980931882905885,0.8347245409015025,0.001141576411261655,0.001098485726052821,0.000691033621901812,0.001789519347954633,0.6861435726210351
0.001,1.5,1.5,50,2,0.10058103038860162,0.002672952226195291,0.0028623690200055467,0.0006065404219546029,0.0011644171539549244,0.00010598587886359518,0.0012704030328185196,0.6410684474123539,0.0006336774602446419,0.001376456422575255,0.00016607747443666946,0.0015425338970119246,0.8313856427378965,0.0006958621170418272,0.0008431368280854233,0.0003443529000152952,0.0011874897281007185,0.6961602671118531
0.001,1.5,1.5,50,9,0.12333248806974335,0.007744338900674941,0.008317018554690274,0.0010372338760481444,0.0015133728854880757,0.00038688492344510754,0.0019002578089331833,0.6143572621035058,0.00097692383101753,0.0027289059057645382,0.00020542724190189993,0.002934333147666438,0.8146911519198664,0.0011342896670964886,0.0012265177786674525,0.0006447481048002116,0.001871265883467664,0.674457429048414
0.001,1.5,1.5,50,5,0.10274913039335314,0.008204818008674564,0.008804902857251967,0.0007025702394496844,0.001022266326825341,0.0002746037888854443,0.0012968701157107855,0.6193656093489148,0.001297158838978666,0.003263284498139754,0.00022658951042727572,0.0034898740085670295,0.7762938230383973,0.0007570287112909615,0.0009101105550793,0.00041360529712307055,0.0013237158522023706,0.679465776293823
0.001,1.5,1.5,50,0,0.08255896655734646,0.001996104502889229,0.002149520730835752,0.0005062726446915703,0.0008807192458529161,0.00012446439889730038,0.0010051836447502165,0.6243739565943238,0.0004471628895423322,0.0014096593182925524,0.00014600526352565819,0.0015556645818182106,0.8597662771285476,0.00046577649024121665,0.000578676289536459,0.00021396744251676777,0.0007926437320532267,0.667779632721202
0.001,1.5,1.5,50,7,0.08280011968885237,0.0026237345423032465,0.0028283455231420582,0.0004130770787457217,0.0007268105529862159,0.00013255321389906178,0.0008593637668852776,0.6043405676126878,0.0004495851576070794,0.0009913674926718356,0.00015421448705592504,0.0011455819797277606,0.8297161936560935,0.0004335121373297134,0.0005265454573115634,0.0001936250193611203,0.0007201704766726838,0.7095158597662772
0.001,1.5,1.5,50,11,0.10508814656824589,0.002775154834197935,0.0029709696918363638,0.0006797822659962652,0.0011138493618664614,0.00025107909444223254,0.001364928456308694,0.6076794657762938,0.0006383024523539013,0.0011546825801223752,0.0002339078780426707,0.001388590458165046,0.8280467445742905,0.0007256694680659456,0.0009090899067144681,0.00037485286450514993,0.001283942771219618,0.657762938230384
0.001,1.5,1.5,50,4,0.08169696203840646,0.0016852844301143977,0.0018102603629118095,0.00039014154139538695,0.0007395932233599684,0.00010787057011125567,0.0008474637934712241,0.6410684474123539,0.0004435473009562043,0.0012206422037752346,0.00012713295052513656,0.0013477751543003711,0.8313856427378965,0.00045117644915804546,0.0005664739148713454,0.00022468827568732967,0.000791162190558675,0.6928213689482471
0.001,1.5,1.5,50,20,0.1378211932496641,0.004796250034678651,0.00515564538043232,0.001421908944713032,0.0024922575758667413,0.0005327968649420882,0.0030250544408088297,0.6277128547579299,0.0012909048987181774,0.0028584944686177254,0.0003418541689803271,0.0032003486375980525,0.8313856427378965,0.0013763081108207668,0.0013547008263528116,0.0007610174271071657,0.0021157182534599773,0.6460767946577629
0.001,1.5,1.5,50,19,0.13367445130381772,0.003249163003956279,0.003483845334878772,0.001391954027658261,0.0020741687093086643,0.0006616254227890438,0.002735794132097708,0.6243739565943238,0.001385686200323834,0.002176699576318537,0.0005629676481197169,0.002739667224438254,0.8180300500834724,0.0013602386313340457,0.0017143661007563717,0.0007014822886774176,0.0024158483894337894,0.654424040066778
0.001,1.5,1.5,50,13,0.09679722022012582,0.00175358809785503,0.0018835647971616463,0.0006776737147406551,0.0014197716166652755,0.00020495872859087818,0.0016247303452561538,0.6076794657762938,0.0006292439494667483,0.0015417228764772674,0.0001574915869744849,0.0016992144634517523,0.8397328881469115,0.0005944327832636652,0.0006261421747835874,0.00031670135811473856,0.000942843532898326,0.6894824707846411
0.001,1.5,1.5,50,14,0.10570523017760106,0.06444640021078601,0.0690910585224772,0.0007378248771282586,0.001136210184690314,0.00020341909199854567,0.0013396292766888597,0.5826377295492488,0.0006013857219759954,0.0011389050266507445,0.00019295025737011708,0.0013318552840208616,0.7963272120200334,0.0007069646661833172,0.0009279182271399208,0.0003248776555301671,0.001252795882670088,0.669449081803005
0.001,1.5,1.5,50,16,0.11207958339764473,0.002852130999371927,0.003063023647326715,0.0009014210955580844,0.0017367933717941444,0.0002291206962909773,0.0019659140680851218,0.5909849749582637,0.0009552679991641441,0.002094279354204182,0.00025428534962095137,0.0023485647038251336,0.8130217028380634,0.0007994528721882659,0.0009369026343059434,0.00039610482900941476,0.001333007463315358,0.6410684474123539
0.001,1.5,1.5,50,21,0.1176242530441143,0.0030301058048025076,0.00325689944524672,0.0008615166500313848,0.0013969871664213291,0.0003645840806083775,0.0017615712470297066,0.6060100166944908,0.0009062911705289161,0.0020883298503959666,0.0003022617789835575,0.0023905916293795243,0.8297161936560935,0.0009681181632742881,0.0011325431522572465,0.00044259049112225905,0.0015751336433795055,0.666110183639399
0.001,1.5,1.5,50,10,0.0755718776588698,0.0012887840296359476,0.0013867623958243288,0.0003471933199938244,0.0006540424490273014,0.00011054700829862803,0.0007645894573259295,0.656093489148581,0.0004977604938919088,0.0011501811144800686,0.00013366563364779118,0.0012838467481278597,0.8096828046744574,0.000342799123091294,0.0004800979557438603,0.00013542475893550882,0.0006155227146793691,0.7479131886477463
0.001,1.5,1.5,50,15,0.10103605589830676,0.0029123108473600445,0.003125293110744686,0.0005195632321668135,0.001183331714735128,0.00011313395141566372,0.0012964656661507918,0.5959933222036727,0.0005618566292215879,0.0009806932946121248,0.00018793193932532573,0.0011686252339374505,0.8013355592654424,0.000657378468206295,0.0007748238443603745,0.00032764459012220163,0.0011024684344825761,0.6894824707846411
0.001,1.5,1.5,50,17,0.10957897766934842,0.004825321097256974,0.0051951557067093975,0.0006984089468076265,0.0013940150345774043,0.00014288763422952688,0.0015369026688069312,0.5375626043405676,0.0010590647379452097,0.0031566559878265107,0.00034671284622957794,0.0035033688340560887,0.8196994991652755,0.0008123123605301736,0.0011238297075445497,0.00038535744217211285,0.0015091871497166626,0.657762938230384
0.001,1.5,1.5,50,26,0.07690049189216752,0.0011099161541898717,0.0011917197295388856,0.0003417052922142472,0.0004915649645036361,0.00014677584513148587,0.000638340809635122,0.672787979966611,0.0003847349866237437,0.0007176851069770637,0.00013442667245768607,0.0008521117794347498,0.8430717863105175,0.00038701734023202444,0.0005686713459626924,0.0001332089491453544,0.0007018802951080468,0.6928213689482471
0.001,1.5,1.5,50,23,0.10728373007020214,0.005594455964590572,0.006026207730170772,0.0006867030379313084,0.0012764045090365651,0.00022010018236306466,0.0014965046913996299,0.5158597662771286,0.0008255349922337843,0.002378118699543788,0.00022211216399863057,0.002600230863542419,0.8263772954924875,0.0007824006767751352,0.0010547199350814853,0.0004104186518663601,0.0014651385869478455,0.671118530884808
0.001,1.5,1.5,50,18,0.08191284182824514,0.004787660394553417,0.005165423961944786,0.00044678316748579885,0.0007957254932025919,0.0001533446916964706,0.0009490701848990625,0.6377295492487479,0.0004715392206930196,0.001139887583417723,0.00012621927515427535,0.0012661068585719984,0.8313856427378965,0.0004428606612613569,0.000804813824356648,0.00012964515048338325,0.0009344589748400313,0.6928213689482471
0.001,1.5,1.5,50,22,0.09019074959579955,0.0016102898476522132,0.0017317442294036047,0.0005123784780015474,0.0007127521216957043,0.00018031378522558026,0.0008930659069212846,0.6043405676126878,0.0005322224956519308,0.001185270756067388,0.00015040001784139012,0.0013356707739087782,0.8414023372287145,0.0005356338649548076,0.0007302424303367047,0.0002595610307625968,0.0009898034610993016,0.6894824707846411
0.001,1.5,1.5,50,24,0.11351208955031362,0.015369986334490104,0.01650366010989272,0.000884125456574167,0.0013070782476628819,0.0004127327519471081,0.00171981099960999,0.5943238731218697,0.0006405134345314235,0.0015621952919026856,0.00017985012850701501,0.0017420454204097006,0.7896494156928213,0.0009893579271483101,0.0012787442045177509,0.0003746327734870385,0.0016533769780047894,0.6360601001669449
0.001,1.5,1.5,50,27,0.1130332436919872,0.008262541872901819,0.008879697963879255,0.0008226472708427811,0.0012519878755960325,0.00033613807519215566,0.001588125950788188,0.6343906510851419,0.0008624498922023981,0.0017183892368895042,0.00029741499506438193,0.002015804231953886,0.8046744574290484,0.0009178729971208975,0.001108731041408429,0.00042891854605076247,0.0015376495874591914,0.676126878130217
0.001,1.5,1.5,50,28,0.12577555421532144,0.004159104548373205,0.004462906066973497,0.0009341485121725574,0.0019021860587225571,0.0001858239626849783,0.0020880100214075354,0.5759599332220368,0.0011369465567873337,0.003528331481574424,0.00036765755100913076,0.0038959890325835547,0.8430717863105175,0.0011830846292598032,0.0012474342707658116,0.0006413822805427598,0.0018888165513085715,0.6343906510851419
0.001,1.5,1.5,50,31,0.10217382934765327,0.019264740625528798,0.02072006128685499,0.0006608847255110958,0.001224090425165475,0.00021088964033229694,0.001434980065497772,0.5809682804674458,0.0008700705451463912,0.0030705397476067826,0.00025334899497221093,0.0033238887425789936,0.7879799666110183,0.0007367707940813635,0.0008867142777238752,0.0003537625374466174,0.0012404768151704926,0.6477462437395659
0.001,1.5,1.5,50,25,0.0876077054599182,0.0013717686502272008,0.0014732763881161026,0.0004310895241392401,0.000696079124356808,0.0001405156168149705,0.0008365947411717785,0.6160267111853088,0.00037227681490997435,0.0009542760153769726,0.00013048537692562887,0.0010847613923026015,0.8530884808013356,0.0005250503412953455,0.0006572507285898035,0.00023703141513340493,0.0008942821437232084,0.7228714524207012
0.001,1.5,1.5,50,29,0.08788169366254316,0.0020060399001699536,0.0021602303630478795,0.0005107963649080686,0.00085408685274561,0.00015299082862504248,0.0010070776813706525,0.66110183639399,0.0005766572504860582,0.0017031692727412194,0.0001498543897270058,0.001853023662468225,0.8196994991652755,0.0005129989303735899,0.0007267883466497619,0.00021176050440429962,0.0009385488510540615,0.6944908180300501
0.001,1.5,1.5,50,30,0.09120514968240734,0.0021580971862657505,0.002324450781938164,0.0004718081154790421,0.0009991083384882102,0.00010932515670544974,0.00110843349519366,0.654424040066778,0.0005768147667482195,0.0012605803314305203,0.00015135561987344784,0.0014119359513039681,0.8547579298831386,0.0005110305176596232,0.0007327141630037025,0.0002488236915372547,0.0009815378545409573,0.674457429048414
0.01,1.0,1.0,100,4,0.24012404696071116,0.008977682374281759,0.00988724371642099,0.011405842293132564,0.009689642417902482,0.00744373315122138,0.017133375569123862,0.4090150250417362,0.0096779826679689,0.023119151655054404,0.0028996449153222753,0.02601879657037668,0.8247078464106845,0.011240625968456474,0.00833373605837983,0.00765394902797369,0.01598768508635352,0.5091819699499165
0.01,1.0,1.0,100,1,0.2135607131780788,0.009368836620886667,0.010402315563191569,0.00875487248761354,0.006519234048745778,0.0054666988269634785,0.011985932875709256,0.4373956594323873,0.009196810213019232,0.02138698640438022,0.0021111473636104016,0.023498133767990623,0.8330550918196995,0.008631239988265127,0.006962285292395342,0.00554108827800195,0.012503373570397292,0.4958263772954925
0.01,1.0,1.0,100,3,0.2421278291123299,0.010850097988038265,0.012005556540210018,0.011648571483404488,0.008242743107207826,0.007647579988240195,0.015890323095448022,0.4557595993322204,0.010805375960724603,0.024798675323802432,0.002722846412984874,0.027521521736787305,0.8614357262103506,0.01173320886165756,0.008420317034659501,0.008283101652303983,0.016703418686963484,0.5041736227045075
0.01,1.0,1.0,100,0,0.20725723002817195,0.008271728514561039,0.009152292917666461,0.00850436242038202,0.007639190076086003,0.00512720987869909,0.012766399954785092,0.46410684474123537,0.008836751761637358,0.020590013351238032,0.0025478731898028887,0.02313788654104092,0.8313856427378965,0.008472862319323595,0.006996249187619797,0.0054308976347873855,0.012427146822407182,0.5392320534223706
0.01,1.0,1.0,100,11,0.2187853645433126,0.011952149177315075,0.013234236113214755,0.009599693420643587,0.00891986164131876,0.006342240667388424,0.015262102308707184,0.41569282136894825,0.008918975860125862,0.021308416545919553,0.0019491994050829379,0.02325761595100249,0.8447412353923205,0.009591822154144147,0.007595818228973629,0.006261049668746578,0.013856867897720207,0.5225375626043406
0.01,1.0,1.0,100,2,0.1947693924465517,0.010481615988202297,0.011625773659813795,0.007046185243986598,0.004723536661030058,0.004824168586115426,0.009547705247145485,0.4691151919866444,0.0073746397884565116,0.016182372579229443,0.002285503207720593,0.018467875786950035,0.8397328881469115,0.007260187570325766,0.005862785938777538,0.005076210419833637,0.010938996358611175,0.5459098497495827
0.01,1.0,1.0,100,5,0.2222831146001149,0.011502308389726323,0.012712028881145448,0.010004514698549679,0.006984925201173268,0.00685659294006715,0.013841518141240418,0.4373956594323873,0.009708372311230966,0.021128420448913634,0.0038252530514885984,0.024953673500402233,0.8580968280467446,0.009569396627748568,0.006887413987839216,0.006914646725718602,0.013802060713557818,0.5425709515859767
0.01,1.0,1.0,100,7,0.259584132116933,0.009407513428330072,0.010433651520631498,0.013422025376878192,0.009368652828497385,0.009196081365911128,0.018564734194408513,0.48414023372287146,0.012303712141777163,0.024292750262153006,0.00381503332001868,0.028107783582171687,0.8564273789649416,0.01334311036685586,0.009067843185542691,0.009412468989495791,0.018480312175038482,0.5292153589315526
0.01,1.0,1.0,100,6,0.21367533897591662,0.008810092308439543,0.009743423185081732,0.008995538439205268,0.007071906105993318,0.006094756681004886,0.013166662786998204,0.44741235392320533,0.007291318410257576,0.015412403150732197,0.0025749632611579503,0.017987366411890148,0.8731218697829716,0.008981507425553228,0.0065184205473715244,0.006238403490845192,0.012756824038216716,0.5225375626043406
0.01,1.0,1.0,100,9,0.23047143317856184,0.009076189221567166,0.010014682316165287,0.010122843430018354,0.0078301675014049,0.006627705055589521,0.014457872556994421,0.41736227045075125,0.011030887652583705,0.020641521008323352,0.004197192806357492,0.024838713814680845,0.8530884808013356,0.010092865966750787,0.007482010749352567,0.006824838995013632,0.014306849744366199,0.5308848080133556
0.01,1.0,1.0,100,10,0.21361084746557357,0.008394035349240214,0.00930742873968785,0.008770492675163872,0.006036870354198126,0.005910227674130397,0.011947098028328523,0.4340567612687813,0.009178156920577406,0.02406312014756676,0.002026905409237916,0.026090025556804678,0.8547579298831386,0.008615697526063431,0.0057671364211023075,0.005839560697100518,0.011606697118202825,0.5125208681135225
0.01,1.0,1.0,100,19,0.24844552101448095,0.012671245433787948,0.014004728948115245,0.012443709982747315,0.008632876820291784,0.008175645185784695,0.01680852200607648,0.41736227045075125,0.01024396011983515,0.022924145538027733,0.00344135888317022,0.026365504421197953,0.8263772954924875,0.012108608244059786,0.0089306367661291,0.00817446528672686,0.01710510205285596,0.5409015025041736
0.01,1.0,1.0,100,8,0.1844620554244914,0.005986462181846897,0.006632342653655448,0.006360770071363146,0.0053381977507653815,0.004195079844286992,0.009533277595052373,0.4557595993322204,0.008041276495445353,0.014581638078051015,0.0034471959430559876,0.018028834021107002,0.8263772954924875,0.006352672279613064,0.005213672494309606,0.0040308752503836875,0.009244547744693294,0.5392320534223706
0.01,1.0,1.0,100,13,0.23001226168341005,0.01166672210004821,0.012878807418897636,0.010178070504921831,0.008609090471800342,0.005777566667340858,0.0143866571391412,0.4357262103505843,0.009450125639987495,0.020124178851519757,0.002930589569826513,0.02305476842134627,0.8564273789649416,0.009760426625774716,0.006114811955886601,0.006868098808840367,0.012982910764726968,0.5626043405676127
